"Thomisidae","Misumenops spp. ","5","LH","Ja","2","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Ja 2 LB1","Misumenops spp.","5 Ja 2","12115"
"Thomisidae","Misumenops spp. ","5","LH","Ja","2","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Ja 2 LB2","Misumenops spp.","5 Ja 2","12115"
"Thomisidae","Misumenops spp. ","5","LH","Ja","5","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Ja 5 mb1","Misumenops spp.","5 Ja 5","12115"
"Thomisidae","Misumenops spp. ","5","LH","Ja","5","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Ja 5 UB","Misumenops spp.","5 Ja 5","12115"
"Thomisidae","Misumenops spp. ","5","LH","Ja","11","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Ja 11 LS1","Misumenops spp.","5 Ja 11","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","2","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qt 2 LB2","Misumenops spp.","5 Qt 2","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","2","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","3","93","4/23/1993","LH Qt 2 mb1","Misumenops spp.","5 Qt 2","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","2","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qt 2 UB","Misumenops spp.","5 Qt 2","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","5","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Qt 5 LS2","Misumenops spp.","5 Qt 5","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","9","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","3","93","4/23/1993","LH Qt 9 mb1","Misumenops spp.","5 Qt 9","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","9","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qt 9 UB","Misumenops spp.","5 Qt 9","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","13","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Qt 13 LS1","Misumenops spp.","5 Qt 13","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","13","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Qt 13 LS2","Misumenops spp.","5 Qt 13","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","13","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Qt 13 MS2","Misumenops spp.","5 Qt 13","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qt","13","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","2-Apr","","x","","","","","2","93","4/23/1993","LH Qt 13 US","Misumenops spp.","5 Qt 13","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","1","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Qv 1 LS1","Misumenops spp.","5 Qv 1","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","1","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qv 1 US","Misumenops spp.","5 Qv 1","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","7","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qv 7 mb1","Misumenops spp.","5 Qv 7","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","7","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","2","93","4/23/1993","LH Qv 7 mb2","Misumenops spp.","5 Qv 7","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","8","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","2","93","4/23/1993","LH Qv 8 LB1","Misumenops spp.","5 Qv 8","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","8","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","8","93","4/23/1993","LH Qv 8 mb1","Misumenops spp.","5 Qv 8","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","8","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","5","93","4/23/1993","LH Qv 8 UB","Misumenops spp.","5 Qv 8","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","10","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Qv 10 LS1","Misumenops spp.","5 Qv 10","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","10","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Qv 10 LS2","Misumenops spp.","5 Qv 10","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","10","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Qv 10 MS1","Misumenops spp.","5 Qv 10","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","10","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Qv 10 MS2","Misumenops spp.","5 Qv 10","12115"
"Thomisidae","Misumenops spp. ","5","LH","Qv","10","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Qv 10 US","Misumenops spp.","5 Qv 10","12115"
"Thomisidae","Misumenops spp. ","5","LH","Uc","3","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Uc 3 mb1","Misumenops spp.","5 Uc 3","12115"
"Thomisidae","Misumenops spp. ","5","LH","Uc","8","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Uc 8 mb1","Misumenops spp.","5 Uc 8","12115"
"Thomisidae","Misumenops spp. ","5","LH","Uc","8","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-Apr","","x","","","","","1","93","4/23/1993","LH Uc 8 mb2","Misumenops spp.","5 Uc 8","12115"
"Thomisidae","Misumenops spp. ","5","LH","Uc","11","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","1","93","4/23/1993","LH Uc 11 LS1","Misumenops spp.","5 Uc 11","12115"
"Thomisidae","Misumenops spp. ","5","LH","Uc","11","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-Apr","","","","","","","2","93","4/23/1993","LH Uc 11 LS2","Misumenops spp.","5 Uc 11","12115"
"Thomisidae","Misumenops spp. ","6","LH","Ja","5","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","1","93","5/8/1993","LH Ja 5 LS2","Misumenops spp.","6 Ja 5","12115"
"Thomisidae","Misumenops spp. ","6","LH","Ja","6","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Ja 6 LB2","Misumenops spp.","6 Ja 6","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","6","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","1","93","5/8/1993","LH Qt 6 LS2","Misumenops spp.","6 Qt 6","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","6","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Qt 6 US","Misumenops spp.","6 Qt 6","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","8","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Qt 8 LB1","Misumenops spp.","6 Qt 8","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","8","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","2","93","5/8/1993","LH Qt 8 LB2","Misumenops spp.","6 Qt 8","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","8","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","5","93","5/8/1993","LH Qt 8 mb2","Misumenops spp.","6 Qt 8","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","15","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","7","93","5/8/1993","LH Qt 15 LS2","Misumenops spp.","6 Qt 15","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","15","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","1-May","","","","","","","1","93","5/8/1993","LH Qt 15 MS1","Misumenops spp.","6 Qt 15","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","17","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","3","93","5/8/1993","LH Qt 17 LB1","Misumenops spp.","6 Qt 17","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","17","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","2","93","5/8/1993","LH Qt 17 LB2","Misumenops spp.","6 Qt 17","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","17","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","3","93","5/8/1993","LH Qt 17 mb1","Misumenops spp.","6 Qt 17","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","17","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","2","93","5/8/1993","LH Qt 17 mb2","Misumenops spp.","6 Qt 17","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qt","17","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","1-May","","x","","","","","3","93","5/8/1993","LH Qt 17 UB","Misumenops spp.","6 Qt 17","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","2","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","2","93","5/8/1993","LH Qv 2 LS1","Misumenops spp.","6 Qv 2","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","2","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","3","93","5/8/1993","LH Qv 2 LS2","Misumenops spp.","6 Qv 2","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","2","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","1-May","","","","","","","2","93","5/8/1993","LH Qv 2 MS1","Misumenops spp.","6 Qv 2","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","2","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","","","","","1-May","","","","","","","2","93","5/8/1993","LH Qv 2 MS2","Misumenops spp.","6 Qv 2","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","2","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","1-May","","x","","","","","3","93","5/8/1993","LH Qv 2 US","Misumenops spp.","6 Qv 2","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","5","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","2","93","5/8/1993","LH Qv 5 LS2","Misumenops spp.","6 Qv 5","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","5","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","1-May","","","","","","","1","93","5/8/1993","LH Qv 5 MS1","Misumenops spp.","6 Qv 5","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","6","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","3","93","5/8/1993","LH Qv 6 mb1","Misumenops spp.","6 Qv 6","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","6","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Qv 6 UB","Misumenops spp.","6 Qv 6","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","7","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Qv 7 LB1","Misumenops spp.","6 Qv 7","12115"
"Thomisidae","Misumenops spp. ","6","LH","Qv","7","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Qv 7 mb1","Misumenops spp.","6 Qv 7","12115"
"Thomisidae","Misumenops spp. ","6","LH","Uc","1","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","1-May","","x","","","","","1","93","5/8/1993","LH Uc 1 mb1","Misumenops spp.","6 Uc 1","12115"
"Thomisidae","Misumenops spp. ","6","LH","Uc","4","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","1-May","","","","","","","1","93","5/8/1993","LH Uc 4 LS1","Misumenops spp.","6 Uc 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Ja","8","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","2","93","5/26/1993","LH Ja 8 mb1","Misumenops spp.","7 Ja 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Ja","8","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Ja 8 UB","Misumenops spp.","7 Ja 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Ja","13","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","2","93","5/26/1993","LH Ja 13 mb2","Misumenops spp.","7 Ja 13","12115"
"Thomisidae","Misumenops spp. ","7","LH","Ja","13","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-May","","x","","","","","2","93","5/26/1993","LH Ja 13 UB","Misumenops spp.","7 Ja 13","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","4","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","2","93","5/26/1993","LH Qt 4 LS1","Misumenops spp.","7 Qt 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","8","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qt 8 mb1","Misumenops spp.","7 Qt 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","8","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qt 8 mb2","Misumenops spp.","7 Qt 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","9","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","4","93","5/26/1993","LH Qt 9 mb1","Misumenops spp.","7 Qt 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","9","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","2","93","5/26/1993","LH Qt 9 mb2","Misumenops spp.","7 Qt 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","9","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qt 9 UB","Misumenops spp.","7 Qt 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","11","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Qt 11 LS2","Misumenops spp.","7 Qt 11","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qt","11","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Qt 11 MS2","Misumenops spp.","7 Qt 11","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","4","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","3","93","5/26/1993","LH Qv 4 LS1","Misumenops spp.","7 Qv 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","4","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","2","93","5/26/1993","LH Qv 4 LS2","Misumenops spp.","7 Qv 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","9","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 9 LB2","Misumenops spp.","7 Qv 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","9","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 9 mb1","Misumenops spp.","7 Qv 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","9","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 9 mb2","Misumenops spp.","7 Qv 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","9","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 9 UB","Misumenops spp.","7 Qv 9","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","10","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Qv 10 LS1","Misumenops spp.","7 Qv 10","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","10","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","2","93","5/26/1993","LH Qv 10 LS2","Misumenops spp.","7 Qv 10","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","10","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Qv 10 MS1","Misumenops spp.","7 Qv 10","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","12","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 12 LB2","Misumenops spp.","7 Qv 12","12115"
"Thomisidae","Misumenops spp. ","7","LH","Qv","12","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Qv 12 mb2","Misumenops spp.","7 Qv 12","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","4","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Uc 4 LB1","Misumenops spp.","7 Uc 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","4","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Uc 4 LB2","Misumenops spp.","7 Uc 4","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","5","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","2-May","","x","","","","","2","93","5/26/1993","LH Uc 5 mb1","Misumenops spp.","7 Uc 5","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","5","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Uc 5 UB","Misumenops spp.","7 Uc 5","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","8","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Uc 8 LS2","Misumenops spp.","7 Uc 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","8","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Uc 8 MS1","Misumenops spp.","7 Uc 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","8","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Uc 8 MS2","Misumenops spp.","7 Uc 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","8","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Uc 8 US","Misumenops spp.","7 Uc 8","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","10","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","2-May","","","","","","","1","93","5/26/1993","LH Uc 10 LS2","Misumenops spp.","7 Uc 10","12115"
"Thomisidae","Misumenops spp. ","7","LH","Uc","10","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","2-May","","x","","","","","1","93","5/26/1993","LH Uc 10 US","Misumenops spp.","7 Uc 10","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","6","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Ja 6 LB2","Misumenops spp.","8 Ja 6","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","6","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Ja 6 mb2","Misumenops spp.","8 Ja 6","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","7","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-Jun","","","","","","","1","93","6/5/1993","LH Ja 7 LS2","Misumenops spp.","8 Ja 7","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","7","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Ja 7 US","Misumenops spp.","8 Ja 7","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","9","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Ja 9 LB1","Misumenops spp.","8 Ja 9","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","9","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","3","93","6/5/1993","LH Ja 9 mb2","Misumenops spp.","8 Ja 9","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","9","Araneae","Misumenops","spp.","","UB","","","","","","U","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","2","93","6/5/1993","LH Ja 9 UB","Misumenops spp.","8 Ja 9","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","10","Araneae","Misumenops","spp.","","LS1","","","","","","L","","","","","Sweep","","","","","","","","","1-Jun","","","","","","","1","93","6/5/1993","LH Ja 10 LS1","Misumenops spp.","8 Ja 10","12115"
"Thomisidae","Misumenops spp. ","8","LH","Ja","10","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Ja 10 US","Misumenops spp.","8 Ja 10","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qt","5","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Qt 5 LB2","Misumenops spp.","8 Qt 5","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qt","5","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Qt 5 mb2","Misumenops spp.","8 Qt 5","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qt","6","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","","","","","","1-Jun","","","","","","","3","93","6/5/1993","LH Qt 6 LS2","Misumenops spp.","8 Qt 6","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qt","6","Araneae","Misumenops","spp.","","US","","","","","","U","","","","","Sweep","","","","","","","","","1-Jun","","x","","","","","2","93","6/5/1993","LH Qt 6 US","Misumenops spp.","8 Qt 6","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qv","2","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","2","93","6/5/1993","LH Qv 2 LB1","Misumenops spp.","8 Qv 2","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qv","2","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Qv 2 LB2","Misumenops spp.","8 Qv 2","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qv","2","Araneae","Misumenops","spp.","","mb1","","","","","","M","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","1","93","6/5/1993","LH Qv 2 mb1","Misumenops spp.","8 Qv 2","12115"
"Thomisidae","Misumenops spp. ","8","LH","Qv","2","Araneae","Misumenops","spp.","","mb2","","","","","","M","","","","","Beat","","","","","","","","","1-Jun","","x","","","","","5","93","6/5/1993","LH Qv 2 mb2","Misumenops spp.","8 Qv 2","12115"
